#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000022_01326	657322.FPR_29570	4.65e-123	351.0	COG0669@1|root,COG0669@2|Bacteria,1V3MR@1239|Firmicutes,24HC3@186801|Clostridia,3WJBF@541000|Ruminococcaceae	186801|Clostridia	H	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate	coaD	-	2.7.7.3	ko:K00954	ko00770,ko01100,map00770,map01100	M00120	R03035	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_like
MGYG000000022_01718	411483.FAEPRAA2165_00349	9.48e-138	391.0	COG0204@1|root,COG0204@2|Bacteria,1UMJA@1239|Firmicutes,249AV@186801|Clostridia,3WS6N@541000|Ruminococcaceae	186801|Clostridia	I	Phosphate acyltransferases	plsC_1	-	2.3.1.51	ko:K00655	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R02241,R09381	RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyltransferase
MGYG000000022_02307	649831.L083_2377	1.71e-11	72.8	COG0642@1|root,COG5278@1|root,COG2205@2|Bacteria,COG5278@2|Bacteria,2HEM6@201174|Actinobacteria,4DGZI@85008|Micromonosporales	201174|Actinobacteria	T	Domain present in phytochromes and cGMP-specific phosphodiesterases.	-	-	-	-	-	-	-	-	-	-	-	-	CHASE3,GAF_2,HAMP,HATPase_c,HisKA,PAS
MGYG000000022_01471	411483.FAEPRAA2165_03444	2.56e-14	85.5	COG3209@1|root,COG3209@2|Bacteria	2|Bacteria	M	self proteolysis	-	-	-	-	-	-	-	-	-	-	-	-	5_nucleotid_C,Big_2,Big_3,Big_3_2,DUF285,FIVAR,Flg_new,Glug,Hint,Kelch_1,LRR_5,Laminin_G_3,Lectin_C,M60-like_N,Mucin_bdg,PT-HINT,Peptidase_M60,Phage_GPD,RHS,RHS_repeat,TNT,Transglut_core,zinc_ribbon_2
MGYG000000022_00676	748224.HMPREF9436_03161	0.0	1495.0	COG5426@1|root,COG5426@2|Bacteria,1TPH0@1239|Firmicutes,24892@186801|Clostridia,3WHG2@541000|Ruminococcaceae	186801|Clostridia	S	Lacto-N-biose phosphorylase C-terminal domain	gnpA	GO:0003674,GO:0003824,GO:0004645,GO:0005975,GO:0008150,GO:0008152,GO:0016740,GO:0016757,GO:0016758,GO:0044238,GO:0050500,GO:0071704	2.4.1.211	ko:K15533	-	-	-	-	ko00000,ko01000	-	-	-	LBP_C,LBP_M,Lact_bio_phlase
MGYG000000022_02269	411483.FAEPRAA2165_00805	0.0	951.0	COG1961@1|root,COG1961@2|Bacteria,1TPBH@1239|Firmicutes,25B5K@186801|Clostridia,3WHUB@541000|Ruminococcaceae	186801|Clostridia	L	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	Recombinase,Resolvase,Zn_ribbon_recom
MGYG000000022_00189	411483.FAEPRAA2165_00805	0.0	951.0	COG1961@1|root,COG1961@2|Bacteria,1TPBH@1239|Firmicutes,25B5K@186801|Clostridia,3WHUB@541000|Ruminococcaceae	186801|Clostridia	L	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	Recombinase,Resolvase,Zn_ribbon_recom
MGYG000000022_02496	748224.HMPREF9436_01322	5.77e-254	701.0	COG1883@1|root,COG1883@2|Bacteria,1TPEP@1239|Firmicutes,248ET@186801|Clostridia,3WH3E@541000|Ruminococcaceae	186801|Clostridia	C	decarboxylase beta subunit	gcdB	-	4.1.1.3	ko:K01572	ko00620,ko01100,map00620,map01100	-	R00217	RC00040	ko00000,ko00001,ko01000,ko02000	3.B.1.1.1	-	-	OAD_beta
MGYG000000022_00955	411483.FAEPRAA2165_01410	6.14e-78	233.0	COG3027@1|root,COG3027@2|Bacteria,1VGM3@1239|Firmicutes,24T2P@186801|Clostridia,3WM0A@541000|Ruminococcaceae	186801|Clostridia	D	Activator of cell division through the inhibition of FtsZ GTPase activity, therefore promoting FtsZ assembly into bundles of protofilaments necessary for the formation of the division Z ring. It is recruited early at mid-cell but it is not essential for cell division	-	-	-	ko:K09888	-	-	-	-	ko00000,ko03036	-	-	-	ZapA
MGYG000000022_01933	657322.FPR_13830	0.0	1172.0	COG0481@1|root,COG0481@2|Bacteria,1TP0G@1239|Firmicutes,247V8@186801|Clostridia,3WGRU@541000|Ruminococcaceae	186801|Clostridia	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner	lepA	-	-	ko:K03596	ko05134,map05134	-	-	-	ko00000,ko00001	-	-	-	EFG_C,EFG_II,GTP_EFTU,GTP_EFTU_D2,LepA_C
MGYG000000022_00854	411483.FAEPRAA2165_01937	5.17e-215	597.0	COG0564@1|root,COG0564@2|Bacteria,1TR1M@1239|Firmicutes,248W3@186801|Clostridia,3WH5D@541000|Ruminococcaceae	186801|Clostridia	J	Responsible for synthesis of pseudouridine from uracil	rluC	-	5.4.99.24	ko:K06179	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
MGYG000000022_02778	718252.FP2_08910	3.65e-104	317.0	COG3843@1|root,COG3843@2|Bacteria,1TPRX@1239|Firmicutes,2481D@186801|Clostridia	186801|Clostridia	U	Relaxase mobilization nuclease domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Relaxase
MGYG000000022_01639	718252.FP2_20040	0.0	1625.0	COG0188@1|root,COG0188@2|Bacteria,1TP2Z@1239|Firmicutes,2482G@186801|Clostridia,3WGW0@541000|Ruminococcaceae	186801|Clostridia	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrA	-	5.99.1.3	ko:K02469	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseA_C,DNA_topoisoIV
MGYG000000022_01689	411483.FAEPRAA2165_00310	1.84e-237	654.0	28JHK@1|root,2Z9B4@2|Bacteria,1TS7Y@1239|Firmicutes,249S0@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000022_02168	411483.FAEPRAA2165_02632	2.28e-250	689.0	COG1306@1|root,COG1306@2|Bacteria,1UFJZ@1239|Firmicutes,24TYT@186801|Clostridia,3WJIH@541000|Ruminococcaceae	186801|Clostridia	S	Putative glycosyl hydrolase domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF4015
MGYG000000022_00032	657322.FPR_12590	1.31e-314	870.0	COG0104@1|root,COG0104@2|Bacteria,1TQ4C@1239|Firmicutes,247RN@186801|Clostridia,3WGUF@541000|Ruminococcaceae	186801|Clostridia	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP	purA	-	6.3.4.4	ko:K01939	ko00230,ko00250,ko01100,map00230,map00250,map01100	M00049	R01135	RC00458,RC00459	ko00000,ko00001,ko00002,ko01000	-	-	-	Adenylsucc_synt
MGYG000000022_00907	411483.FAEPRAA2165_01350	2.67e-228	637.0	COG1477@1|root,COG1477@2|Bacteria,1TR9C@1239|Firmicutes,248KJ@186801|Clostridia,3WIJZ@541000|Ruminococcaceae	186801|Clostridia	H	Flavin transferase that catalyzes the transfer of the FMN moiety of FAD and its covalent binding to the hydroxyl group of a threonine residue in a target flavoprotein	apbE	-	2.7.1.180	ko:K03734	-	-	-	-	ko00000,ko01000	-	-	-	ApbE
MGYG000000022_00906	411483.FAEPRAA2165_01350	2.67e-228	637.0	COG1477@1|root,COG1477@2|Bacteria,1TR9C@1239|Firmicutes,248KJ@186801|Clostridia,3WIJZ@541000|Ruminococcaceae	186801|Clostridia	H	Flavin transferase that catalyzes the transfer of the FMN moiety of FAD and its covalent binding to the hydroxyl group of a threonine residue in a target flavoprotein	apbE	-	2.7.1.180	ko:K03734	-	-	-	-	ko00000,ko01000	-	-	-	ApbE
MGYG000000022_00200	411483.FAEPRAA2165_02903	0.0	874.0	COG1797@1|root,COG1797@2|Bacteria,1TNY2@1239|Firmicutes,247PU@186801|Clostridia,3WH17@541000|Ruminococcaceae	186801|Clostridia	H	Catalyzes the ATP-dependent amidation of the two carboxylate groups at positions a and c of cobyrinate, using either L-glutamine or ammonia as the nitrogen source	cbiA	-	6.3.5.11,6.3.5.9	ko:K02224	ko00860,ko01100,ko01120,map00860,map01100,map01120	-	R05224,R05815	RC00010,RC01301	ko00000,ko00001,ko01000	-	-	-	AAA_26,CbiA,Cons_hypoth95,DBI_PRT,DUF1611,GATase_3,TP_methylase,zf-like
MGYG000000022_02773	657322.FPR_04590	3.5e-204	568.0	COG1192@1|root,COG1192@2|Bacteria,1V02C@1239|Firmicutes	1239|Firmicutes	D	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000022_01858	411483.FAEPRAA2165_00565	0.0	1687.0	COG0553@1|root,COG0827@1|root,COG4646@1|root,COG0553@2|Bacteria,COG0827@2|Bacteria,COG4646@2|Bacteria,1TPQA@1239|Firmicutes,2491X@186801|Clostridia,3WGBP@541000|Ruminococcaceae	186801|Clostridia	L	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DUF3991,Helicase_C,MutS_I,SNF2_N
MGYG000000022_01981	411483.FAEPRAA2165_02783	9.48e-270	743.0	COG0475@1|root,COG0475@2|Bacteria,1TS32@1239|Firmicutes,247XW@186801|Clostridia,3WJ8B@541000|Ruminococcaceae	186801|Clostridia	P	Transporter, CPA2 family	-	-	-	-	-	-	-	-	-	-	-	-	Na_H_Exchanger
MGYG000000022_00006	411483.FAEPRAA2165_02973	3.57e-191	540.0	COG0642@1|root,COG2205@2|Bacteria,1TS1G@1239|Firmicutes,248TF@186801|Clostridia,3WGMA@541000|Ruminococcaceae	186801|Clostridia	T	His Kinase A (phosphoacceptor) domain	-	-	2.7.13.3	ko:K20487	ko02020,ko02024,map02020,map02024	M00816	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HAMP,HATPase_c,HisKA
MGYG000000022_00493	411483.FAEPRAA2165_00925	0.0	1241.0	COG0556@1|root,COG0556@2|Bacteria,1TPKB@1239|Firmicutes,247P7@186801|Clostridia,3WGH5@541000|Ruminococcaceae	186801|Clostridia	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage	uvrB	-	-	ko:K03702	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	Helicase_C,ResIII,UVR,UvrB
MGYG000000022_02191	411483.FAEPRAA2165_02660	0.0	1144.0	COG0004@1|root,COG0347@1|root,COG0004@2|Bacteria,COG0347@2|Bacteria,1TQYG@1239|Firmicutes,247W1@186801|Clostridia,3WH0N@541000|Ruminococcaceae	186801|Clostridia	P	Belongs to the P(II) protein family	-	-	-	ko:K03320	-	-	-	-	ko00000,ko02000	1.A.11	-	-	Ammonium_transp,MCPsignal,P-II
MGYG000000022_02192	411483.FAEPRAA2165_02660	0.0	1144.0	COG0004@1|root,COG0347@1|root,COG0004@2|Bacteria,COG0347@2|Bacteria,1TQYG@1239|Firmicutes,247W1@186801|Clostridia,3WH0N@541000|Ruminococcaceae	186801|Clostridia	P	Belongs to the P(II) protein family	-	-	-	ko:K03320	-	-	-	-	ko00000,ko02000	1.A.11	-	-	Ammonium_transp,MCPsignal,P-II
MGYG000000022_00560	411483.FAEPRAA2165_03232	1.16e-219	607.0	COG0583@1|root,COG0583@2|Bacteria,1V0PG@1239|Firmicutes,24ETJ@186801|Clostridia,3WK9G@541000|Ruminococcaceae	186801|Clostridia	K	Bacterial regulatory helix-turn-helix protein, lysR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
MGYG000000022_01778	411483.FAEPRAA2165_00424	6.18e-205	568.0	COG0152@1|root,COG0152@2|Bacteria,1TP11@1239|Firmicutes,2483I@186801|Clostridia,3WRT3@541000|Ruminococcaceae	186801|Clostridia	F	SAICAR synthetase	purC	-	6.3.2.6	ko:K01923	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04591	RC00064,RC00162	ko00000,ko00001,ko00002,ko01000	-	-	-	SAICAR_synt
MGYG000000022_02617	411483.FAEPRAA2165_02192	3.99e-69	212.0	COG3668@1|root,COG3668@2|Bacteria,1V7N3@1239|Firmicutes,24K79@186801|Clostridia,3WMS5@541000|Ruminococcaceae	186801|Clostridia	S	ParE toxin of type II toxin-antitoxin system, parDE	-	-	-	-	-	-	-	-	-	-	-	-	ParE_toxin
MGYG000000022_02441	411483.FAEPRAA2165_03428	1.05e-72	218.0	2EPBB@1|root,33GY3@2|Bacteria,1VMCY@1239|Firmicutes,24V5K@186801|Clostridia,3WQDQ@541000|Ruminococcaceae	186801|Clostridia	S	ATP binding calcium ion binding calmodulin-dependent protein kinase kinase protein kinase protein serine threonine kinase protein tyrosine kinase	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000022_00864	411483.FAEPRAA2165_01949	0.0	988.0	COG0606@1|root,COG0606@2|Bacteria,1TPPB@1239|Firmicutes,248T8@186801|Clostridia,3WH36@541000|Ruminococcaceae	186801|Clostridia	O	chelatase subunit ChlI	comM	-	-	ko:K07391	-	-	-	-	ko00000	-	-	-	ChlI,HTH_3,Mg_chelatase,Mg_chelatase_C
MGYG000000022_00647	411483.FAEPRAA2165_01694	2.13e-311	849.0	COG1058@1|root,COG1546@1|root,COG1058@2|Bacteria,COG1546@2|Bacteria,1TQ1N@1239|Firmicutes,249WC@186801|Clostridia,3WGRD@541000|Ruminococcaceae	186801|Clostridia	S	Belongs to the CinA family	cinA	-	3.5.1.42	ko:K03742,ko:K03743	ko00760,map00760	-	R02322	RC00100	ko00000,ko00001,ko01000	-	-	-	CinA,Glucosaminidase,MoCF_biosynth,Sortase
MGYG000000022_02361	411483.FAEPRAA2165_01293	3.01e-200	558.0	COG0472@1|root,COG0472@2|Bacteria,1TP8W@1239|Firmicutes,247S7@186801|Clostridia,3WGWB@541000|Ruminococcaceae	186801|Clostridia	M	Glycosyl transferase family 4	mraY	-	2.7.8.13	ko:K01000	ko00550,ko01100,ko01502,map00550,map01100,map01502	-	R05629,R05630	RC00002,RC02753	ko00000,ko00001,ko01000,ko01011	9.B.146	-	-	Glycos_transf_4,MraY_sig1
MGYG000000022_02796	718252.FP2_11280	4.91e-294	802.0	COG0436@1|root,COG0436@2|Bacteria,1TP36@1239|Firmicutes,248ZV@186801|Clostridia,3WH96@541000|Ruminococcaceae	186801|Clostridia	E	PFAM Aminotransferase class I and II	-	-	2.6.1.1	ko:K11358	ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01210,map01230	-	R00355,R00694,R00734,R00896,R02433,R02619,R05052	RC00006	ko00000,ko00001,ko01000,ko01007	-	-	-	Aminotran_1_2
MGYG000000022_02879	657322.FPR_15370	3.57e-297	811.0	COG4924@1|root,COG4924@2|Bacteria,1V0BQ@1239|Firmicutes,24DRK@186801|Clostridia,3WQNI@541000|Ruminococcaceae	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF2220,DUF3322,DUF3323
MGYG000000022_00605	748224.HMPREF9436_02375	1.08e-237	660.0	COG0436@1|root,COG0436@2|Bacteria,1TP0J@1239|Firmicutes,247NQ@186801|Clostridia,3WGAJ@541000|Ruminococcaceae	186801|Clostridia	E	Aminotransferase	aspC	-	-	ko:K10907	-	-	-	-	ko00000,ko01000,ko01007	-	-	-	Aminotran_1_2
MGYG000000022_00335	411483.FAEPRAA2165_01113	2.49e-93	275.0	COG0802@1|root,COG0802@2|Bacteria,1V6CV@1239|Firmicutes,24MSS@186801|Clostridia,3WK7G@541000|Ruminococcaceae	186801|Clostridia	S	Hydrolase, P-loop family	ydiB	-	-	ko:K06925	-	-	-	-	ko00000,ko03016	-	-	-	Acetyltransf_1,TsaE
MGYG000000022_01764	411483.FAEPRAA2165_00409	2.18e-38	134.0	2DT21@1|root,33IBB@2|Bacteria,1VK9V@1239|Firmicutes,24VHP@186801|Clostridia,3WMJN@541000|Ruminococcaceae	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000022_01532	411483.FAEPRAA2165_00113	1.3e-139	400.0	COG0637@1|root,COG0637@2|Bacteria,1V1DF@1239|Firmicutes,24DES@186801|Clostridia	186801|Clostridia	S	HAD hydrolase, family IA, variant 3	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2
MGYG000000022_00368	657322.FPR_12680	2.24e-303	829.0	COG0148@1|root,COG0148@2|Bacteria,1TP2S@1239|Firmicutes,247TU@186801|Clostridia,3WGBH@541000|Ruminococcaceae	186801|Clostridia	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis	eno	-	4.2.1.11	ko:K01689	ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066	M00001,M00002,M00003,M00346,M00394	R00658	RC00349	ko00000,ko00001,ko00002,ko01000,ko03019,ko04147	-	-	-	Enolase_C,Enolase_N
MGYG000000022_01868	411463.EUBVEN_02558	0.0	1594.0	COG0474@1|root,COG0474@2|Bacteria,1TPF5@1239|Firmicutes,247JN@186801|Clostridia,25VAR@186806|Eubacteriaceae	186801|Clostridia	P	P-type ATPase	-	-	3.6.3.8	ko:K01537	-	-	-	-	ko00000,ko01000	3.A.3.2	-	-	Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3
MGYG000000022_01635	718252.FP2_20000	1.88e-121	352.0	COG0494@1|root,COG0494@2|Bacteria,1V6F5@1239|Firmicutes,24JFS@186801|Clostridia,3WJNN@541000|Ruminococcaceae	186801|Clostridia	L	Psort location Cytoplasmic, score	nudF	-	3.6.1.13	ko:K01515	ko00230,map00230	-	R01054	RC00002	ko00000,ko00001,ko01000	-	-	-	NUDIX
MGYG000000022_01173	411483.FAEPRAA2165_02381	5.3e-300	822.0	COG0544@1|root,COG0544@2|Bacteria,1TQQ8@1239|Firmicutes,248C3@186801|Clostridia,3WGS8@541000|Ruminococcaceae	186801|Clostridia	D	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase	tig	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	ko:K03545	-	-	-	-	ko00000	-	-	-	FKBP_C,Trigger_C,Trigger_N
MGYG000000022_02483	411483.FAEPRAA2165_03385	1.23e-292	800.0	28J3C@1|root,2Z8ZK@2|Bacteria,1UZ4W@1239|Firmicutes,24FG9@186801|Clostridia,3WN12@541000|Ruminococcaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000022_01061	622312.ROSEINA2194_01078	5.84e-98	288.0	COG1595@1|root,COG1595@2|Bacteria,1UVHM@1239|Firmicutes,24DWE@186801|Clostridia	186801|Clostridia	K	Psort location Cytoplasmic, score	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r4_2
MGYG000000022_00311	411483.FAEPRAA2165_01151	0.0	1279.0	COG1032@1|root,COG1032@2|Bacteria,1TQ8X@1239|Firmicutes,248IW@186801|Clostridia,3WGM7@541000|Ruminococcaceae	186801|Clostridia	C	UPF0313 protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF3362,Radical_SAM,Radical_SAM_N,adh_short
MGYG000000022_00995	411483.FAEPRAA2165_01460	5.25e-178	504.0	COG1609@1|root,COG1609@2|Bacteria	2|Bacteria	K	purine nucleotide biosynthetic process	fruR	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006355,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016052,GO:0016053,GO:0016310,GO:0017144,GO:0018130,GO:0019219,GO:0019222,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0031323,GO:0031326,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0050789,GO:0050794,GO:0051171,GO:0051186,GO:0051188,GO:0051252,GO:0055086,GO:0060255,GO:0065007,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0080090,GO:0090407,GO:0097159,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1903506,GO:2000112,GO:2001141	3.2.1.26	ko:K01193,ko:K02529,ko:K03435,ko:K03484	ko00052,ko00500,ko01100,map00052,map00500,map01100	-	R00801,R00802,R02410,R03635,R03921,R06088	RC00028,RC00077	ko00000,ko00001,ko01000,ko03000	-	GH32	-	Glyco_hydro_32N,LacI,Peripla_BP_1,Peripla_BP_3,Peripla_BP_4
MGYG000000022_00755	657322.FPR_19900	0.0	906.0	COG0423@1|root,COG0423@2|Bacteria,1TP94@1239|Firmicutes,248FB@186801|Clostridia,3WGTU@541000|Ruminococcaceae	186801|Clostridia	J	Catalyzes the attachment of glycine to tRNA(Gly)	glyQS	GO:0003674,GO:0003824,GO:0004812,GO:0004820,GO:0005488,GO:0005515,GO:0016874,GO:0016875,GO:0046983,GO:0140098,GO:0140101	6.1.1.14	ko:K01880	ko00970,map00970	M00359,M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	HGTP_anticodon,tRNA-synt_2b
MGYG000000022_00619	657322.FPR_03720	9.54e-73	219.0	COG0292@1|root,COG0292@2|Bacteria,1V6DB@1239|Firmicutes,24JBJ@186801|Clostridia,3WIYY@541000|Ruminococcaceae	186801|Clostridia	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	-	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L20
MGYG000000022_01082	657322.FPR_24220	1.74e-227	630.0	COG1609@1|root,COG1609@2|Bacteria,1TQ7K@1239|Firmicutes,247M2@186801|Clostridia,3WH56@541000|Ruminococcaceae	186801|Clostridia	K	helix_turn _helix lactose operon repressor	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000000022_01298	411483.FAEPRAA2165_01608	2.38e-179	500.0	COG0789@1|root,COG0789@2|Bacteria,1V6W4@1239|Firmicutes,24F6T@186801|Clostridia,3WKHZ@541000|Ruminococcaceae	186801|Clostridia	K	Transcriptional regulator	hmrR	-	-	-	-	-	-	-	-	-	-	-	MerR_1
MGYG000000022_02131	411483.FAEPRAA2165_02590	4.37e-43	149.0	COG1826@1|root,COG1826@2|Bacteria,1VHQF@1239|Firmicutes,24QW5@186801|Clostridia	186801|Clostridia	U	mttA/Hcf106 family	-	-	-	ko:K03117	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106
MGYG000000022_02019	657322.FPR_11690	3.45e-122	352.0	COG0563@1|root,COG0563@2|Bacteria,1TP27@1239|Firmicutes,247YN@186801|Clostridia,3WHQ6@541000|Ruminococcaceae	186801|Clostridia	F	Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism	adk	-	2.7.4.3	ko:K00939	ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130	M00049	R00127,R01547,R11319	RC00002	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	iHN637.CLJU_RS20110	ADK,ADK_lid
MGYG000000022_00074	411483.FAEPRAA2165_03056	1.69e-302	829.0	COG2252@1|root,COG2252@2|Bacteria,1TQC6@1239|Firmicutes,2483Q@186801|Clostridia,3WGX2@541000|Ruminococcaceae	186801|Clostridia	S	xanthine uracil permease family protein K06901	pbuG	-	-	ko:K06901	-	-	-	-	ko00000,ko02000	2.A.1.40	-	-	Xan_ur_permease
MGYG000000022_02179	411483.FAEPRAA2165_02643	1.34e-194	540.0	COG2199@1|root,COG2199@2|Bacteria	2|Bacteria	T	diguanylate cyclase activity	ytrP	-	2.7.7.65	ko:K13069	-	-	R08057	-	ko00000,ko01000	-	-	-	CHASE3,CZB,GAF,GAF_2,GAF_3,GGDEF,HAMP,HD,HD_5,Hemerythrin,PAS,PAS_3,PAS_4,PAS_7,PAS_9,Protoglobin,Response_reg
MGYG000000022_00686	657322.FPR_16540	3.3e-216	600.0	COG0042@1|root,COG0042@2|Bacteria,1TQ2R@1239|Firmicutes,248HD@186801|Clostridia,3WGDN@541000|Ruminococcaceae	186801|Clostridia	H	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines	dus	-	-	ko:K05540	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Dus
MGYG000000022_00176	748224.HMPREF9436_01087	1.31e-224	628.0	COG2223@1|root,COG2223@2|Bacteria,1TPR9@1239|Firmicutes,2483N@186801|Clostridia,3WK0W@541000|Ruminococcaceae	186801|Clostridia	P	Major Facilitator Superfamily	-	-	-	ko:K08177	-	-	-	-	ko00000,ko02000	2.A.1.11	-	-	MFS_1
