#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000001881_00143	349741.Amuc_0405	1.65e-120	348.0	COG2825@1|root,COG2825@2|Bacteria,46T22@74201|Verrucomicrobia,2IUS2@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Outer membrane protein (OmpH-like)	-	-	-	ko:K06142	-	-	-	-	ko00000	-	-	-	OmpH
MGYG000001881_01362	349741.Amuc_0870	2.05e-271	745.0	COG1785@1|root,COG1785@2|Bacteria,46X6X@74201|Verrucomicrobia,2IUSG@203494|Verrucomicrobiae	203494|Verrucomicrobiae	P	Alkaline phosphatase homologues	-	-	3.1.3.1	ko:K01077	ko00730,ko00790,ko01100,ko02020,map00730,map00790,map01100,map02020	M00126	R02135,R04620	RC00017	ko00000,ko00001,ko00002,ko00537,ko01000,ko04147	-	-	-	Alk_phosphatase
MGYG000001881_00935	349741.Amuc_1255	7.35e-51	162.0	COG0759@1|root,COG0759@2|Bacteria,46W3D@74201|Verrucomicrobia,2IW7G@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Haemolytic	-	-	-	ko:K08998	-	-	-	-	ko00000	-	-	-	Haemolytic
MGYG000001881_00008	349741.Amuc_0266	6.64e-37	124.0	COG0333@1|root,COG0333@2|Bacteria	2|Bacteria	J	Belongs to the bacterial ribosomal protein bL32 family	rpmF	GO:0000027,GO:0000302,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006950,GO:0006979,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009314,GO:0009628,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042221,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0050896,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1901700,GO:1990904	-	ko:K02911	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_L32p
MGYG000001881_01000	349741.Amuc_2084	1.45e-273	749.0	COG0438@1|root,COG0438@2|Bacteria	2|Bacteria	M	transferase activity, transferring glycosyl groups	gtf1	GO:0003674,GO:0003824,GO:0016740,GO:0016757,GO:0016758	2.4.1.52	ko:K00712	-	-	-	-	ko00000,ko01000,ko01003	-	GT4	-	Asp1,Glyco_trans_1_2,Glyco_trans_1_4,Glyco_trans_A_1,Glyco_transf_4,Glycos_transf_1,Glyphos_transf
MGYG000001881_01319	349741.Amuc_1659	8e-265	727.0	COG0582@1|root,COG0582@2|Bacteria,46T2Q@74201|Verrucomicrobia,2IV0J@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
MGYG000001881_00673	349741.Amuc_1832	0.0	1157.0	COG2407@1|root,COG2407@2|Bacteria,46ZAF@74201|Verrucomicrobia,2ITQK@203494|Verrucomicrobiae	203494|Verrucomicrobiae	G	Converts the aldose L-fucose into the corresponding ketose L-fuculose	fucI	-	5.3.1.25,5.3.1.3	ko:K01818	ko00051,ko01120,map00051,map01120	-	R03163	RC00434	ko00000,ko00001,ko01000	-	-	-	Fucose_iso_C,Fucose_iso_N1,Fucose_iso_N2
MGYG000001881_00355	349741.Amuc_1453	6.05e-142	412.0	COG1664@1|root,COG1664@2|Bacteria,46WDW@74201|Verrucomicrobia,2IW9H@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Polymer-forming cytoskeletal	-	-	-	-	-	-	-	-	-	-	-	-	Bactofilin
MGYG000001881_00356	349741.Amuc_1453	6.05e-142	412.0	COG1664@1|root,COG1664@2|Bacteria,46WDW@74201|Verrucomicrobia,2IW9H@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Polymer-forming cytoskeletal	-	-	-	-	-	-	-	-	-	-	-	-	Bactofilin
MGYG000001881_00212	349741.Amuc_0479	5e-288	805.0	2FFXY@1|root,347UV@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000001881_00656	349741.Amuc_1854	0.0	996.0	COG4239@1|root,COG4239@2|Bacteria,46UMY@74201|Verrucomicrobia,2ITTS@203494|Verrucomicrobiae	203494|Verrucomicrobiae	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K13895	ko02010,map02010	M00349	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5.21,3.A.1.5.24	-	-	BPD_transp_1
MGYG000001881_01926	349741.Amuc_0681	9.04e-317	870.0	COG0773@1|root,COG0773@2|Bacteria,46THM@74201|Verrucomicrobia,2ITID@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Mur ligase family, catalytic domain	-	-	6.3.2.45	ko:K02558	-	-	-	-	ko00000,ko01000	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
MGYG000001881_00701	349741.Amuc_1092	1.1e-228	629.0	COG0320@1|root,COG0320@2|Bacteria,46TZG@74201|Verrucomicrobia,2ITX7@203494|Verrucomicrobiae	203494|Verrucomicrobiae	H	Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives	lipA	-	2.8.1.8	ko:K03644	ko00785,ko01100,map00785,map01100	-	R07767,R07768	RC01978	ko00000,ko00001,ko01000	-	-	-	LIAS_N,Radical_SAM
MGYG000001881_00786	349741.Amuc_0629	1.64e-244	674.0	COG2255@1|root,COG2255@2|Bacteria,46SDS@74201|Verrucomicrobia,2ITRW@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing	ruvB	-	3.6.4.12	ko:K03551	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	RuvB_C,RuvB_N
MGYG000001881_02163	349741.Amuc_0933	0.0	931.0	COG0201@1|root,COG0201@2|Bacteria,46S86@74201|Verrucomicrobia,2ITRX@203494|Verrucomicrobiae	203494|Verrucomicrobiae	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently	secY	-	-	ko:K03076	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5	-	-	SecY
MGYG000001881_01949	349741.Amuc_1131	1.04e-291	800.0	COG0534@1|root,COG0534@2|Bacteria	2|Bacteria	V	drug transmembrane transporter activity	-	-	-	ko:K03327	-	-	-	-	ko00000,ko02000	2.A.66.1	-	-	MatE
MGYG000001881_01281	349741.Amuc_1200	1.77e-222	616.0	COG0310@1|root,COG0310@2|Bacteria	2|Bacteria	P	cobalt ion transport	cbiM	-	-	ko:K02007,ko:K02009,ko:K16915	ko02010,map02010	M00245,M00246	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.18,3.A.1.22,3.A.1.23	-	iAF987.Gmet_2441	CarboxypepD_reg,CbiM,PDGLE
MGYG000001881_02193	349741.Amuc_2010	0.0	2033.0	COG3513@1|root,COG3513@2|Bacteria	2|Bacteria	L	defense response to virus	cas9	-	-	ko:K09952	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	Cas9-BH,Cas9_PI,Cas9_REC,Cas_Cas1,HNH,HNH_4
MGYG000001881_00326	349741.Amuc_1424	0.0	1585.0	COG2271@1|root,COG3055@1|root,COG2271@2|Bacteria,COG3055@2|Bacteria,46SJ9@74201|Verrucomicrobia,2IU79@203494|Verrucomicrobiae	203494|Verrucomicrobiae	G	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Kelch_1,MFS_1
MGYG000001881_01485	349741.Amuc_1818	3.16e-293	803.0	COG1092@1|root,COG1092@2|Bacteria,46UWW@74201|Verrucomicrobia,2ITN4@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	RNA cap guanine-N2 methyltransferase	-	-	2.1.1.191	ko:K06969	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltrans_SAM
MGYG000001881_01921	349741.Amuc_0676	7.2e-185	517.0	COG2877@1|root,COG2877@2|Bacteria,46SMZ@74201|Verrucomicrobia,2IU2C@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	DAHP synthetase I family	-	-	2.5.1.55	ko:K01627	ko00540,ko01100,map00540,map01100	M00063	R03254	RC00435	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	DAHP_synth_1
MGYG000001881_01959	349741.Amuc_1120	0.0	1580.0	COG1554@1|root,COG1554@2|Bacteria,46TM2@74201|Verrucomicrobia,2IV0H@203494|Verrucomicrobiae	203494|Verrucomicrobiae	G	Glycosyl hydrolase family 65, N-terminal domain	-	-	3.2.1.51	ko:K15923	ko00511,map00511	-	-	-	ko00000,ko00001,ko01000	-	GH95	-	F5_F8_type_C,Glyco_hyd_65N_2
MGYG000001881_01605	349741.Amuc_0153	5.19e-285	780.0	COG0849@1|root,COG0849@2|Bacteria,46SQI@74201|Verrucomicrobia,2ITMT@203494|Verrucomicrobiae	203494|Verrucomicrobiae	D	Cell division protein that is involved in the assembly of the Z ring. May serve as a membrane anchor for the Z ring	ftsA	-	-	ko:K03590	ko04112,map04112	-	-	-	ko00000,ko00001,ko03036,ko04812	-	-	-	FtsA,SHS2_FTSA
MGYG000001881_00562	349741.Amuc_1967	8.77e-117	335.0	COG3118@1|root,COG3118@2|Bacteria	2|Bacteria	O	belongs to the thioredoxin family	agmK	-	1.8.1.8	ko:K03671,ko:K03672	ko04621,ko05418,map04621,map05418	-	-	-	ko00000,ko00001,ko01000,ko03110	-	-	-	Arylsulfotran_2,Arylsulfotrans,HSP20,PknG_TPR,TPR_19,TPR_7,TPR_8,Thioredoxin
MGYG000001881_00983	349741.Amuc_2098	0.0	1226.0	COG1835@1|root,COG1835@2|Bacteria	2|Bacteria	I	transferase activity, transferring acyl groups other than amino-acyl groups	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_3
MGYG000001881_00869	1121396.KB893024_gene3885	6.56e-18	89.0	2EN5K@1|root,33FTI@2|Bacteria	2|Bacteria	S	Mac 1	-	-	-	-	-	-	-	-	-	-	-	-	Mac-1,Mfa_like_1
MGYG000001881_02143	190486.XAC2639	1.81e-72	228.0	COG0863@1|root,COG2189@1|root,COG0863@2|Bacteria,COG2189@2|Bacteria,1R7RR@1224|Proteobacteria,1S34G@1236|Gammaproteobacteria,1X6DS@135614|Xanthomonadales	135614|Xanthomonadales	L	Belongs to the N(4) N(6)-methyltransferase family	-	-	2.1.1.72	ko:K00571	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	N6_N4_Mtase
MGYG000001881_01728	349741.Amuc_0989	2.08e-37	126.0	COG3339@1|root,COG3339@2|Bacteria	2|Bacteria	S	Protein of unknown function (DUF1232)	XK27_09985	-	-	-	-	-	-	-	-	-	-	-	Cupin_2,DUF1232,Methyltransf_23
MGYG000001881_00068	349741.Amuc_0339	0.0	1726.0	COG0204@1|root,COG0477@1|root,COG0204@2|Bacteria,COG2814@2|Bacteria,46VGN@74201|Verrucomicrobia,2ITZY@203494|Verrucomicrobiae	203494|Verrucomicrobiae	EGIP	Phosphate acyltransferases	-	-	-	-	-	-	-	-	-	-	-	-	Acyltransferase,MFS_1
MGYG000001881_02199	349741.Amuc_0955	4.83e-80	238.0	COG0858@1|root,COG0858@2|Bacteria,46TBI@74201|Verrucomicrobia,2IUMI@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Required for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA	rbfA	-	-	ko:K02834	-	-	-	-	ko00000,ko03009	-	-	-	RBFA
MGYG000001881_01450	349741.Amuc_1782	0.0	907.0	COG0154@1|root,COG0154@2|Bacteria,46SCM@74201|Verrucomicrobia,2ITUD@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln)	gatA	-	6.3.5.6,6.3.5.7	ko:K02433	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	Amidase
MGYG000001881_00592	349741.Amuc_1940	5.1e-94	275.0	COG5465@1|root,COG5465@2|Bacteria	2|Bacteria	S	Putative bacterial sensory transduction regulator	MA20_05485	-	-	-	-	-	-	-	-	-	-	-	YbjN
MGYG000001881_01939	349741.Amuc_1140	4.14e-205	573.0	COG0438@1|root,COG0438@2|Bacteria	2|Bacteria	M	transferase activity, transferring glycosyl groups	-	-	-	ko:K16703	-	-	-	-	ko00000,ko01000,ko01003	-	GT4	-	ATPgrasp_TupA,Glyco_trans_1_4,Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1,Glycos_transf_2,LicD,Methyltransf_21,SEC-C,Thioesterase
MGYG000001881_02165	349741.Amuc_0931	1.86e-99	289.0	COG0200@1|root,COG0200@2|Bacteria,46SSX@74201|Verrucomicrobia,2IUE6@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A	rplO	-	-	ko:K02876	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L27A
MGYG000001881_02033	349741.Amuc_2151	2.52e-230	644.0	COG1565@1|root,COG1565@2|Bacteria,46YUZ@74201|Verrucomicrobia,2IU7W@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Putative S-adenosyl-L-methionine-dependent methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_28
MGYG000001881_01588	349741.Amuc_1423	2.78e-18	95.1	2EZMG@1|root,33SSM@2|Bacteria,46UUT@74201|Verrucomicrobia,2IU6Q@203494|Verrucomicrobiae	203494|Verrucomicrobiae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHD1
MGYG000001881_00012	349741.Amuc_0270	8.47e-129	366.0	COG0703@1|root,COG0703@2|Bacteria,46T2U@74201|Verrucomicrobia,2IUGN@203494|Verrucomicrobiae	203494|Verrucomicrobiae	E	Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate	aroK	-	2.7.1.71	ko:K00891	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02412	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	SKI
MGYG000001881_01340	349741.Amuc_1637	0.0	1152.0	COG0366@1|root,COG0366@2|Bacteria,46URK@74201|Verrucomicrobia,2ITZW@203494|Verrucomicrobiae	203494|Verrucomicrobiae	G	Alpha amylase, catalytic domain	-	-	-	-	-	-	-	-	-	-	-	-	Alpha-amylase,Alpha-amylase_C,DUF3459
MGYG000001881_00463	313628.LNTAR_08076	1.98e-16	80.9	2EANR@1|root,334R8@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000001881_01696	349741.Amuc_1706	2.27e-158	445.0	COG2949@1|root,COG2949@2|Bacteria,46T0H@74201|Verrucomicrobia,2IUEI@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	DUF218 domain	-	-	-	ko:K03748	-	-	-	-	ko00000	-	-	-	DUF218
MGYG000001881_00852	349741.Amuc_2173	1.9e-215	606.0	COG0526@1|root,COG0526@2|Bacteria,46TGF@74201|Verrucomicrobia,2IW4P@203494|Verrucomicrobiae	203494|Verrucomicrobiae	CO	Redoxin	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA,Redoxin
MGYG000001881_01566	349741.Amuc_1399	0.0	1452.0	COG0068@1|root,COG0068@2|Bacteria,46S89@74201|Verrucomicrobia,2IVG5@203494|Verrucomicrobiae	203494|Verrucomicrobiae	O	HypF finger	-	-	-	ko:K04656	-	-	-	-	ko00000	-	-	-	Acylphosphatase,Sua5_yciO_yrdC,zf-HYPF
MGYG000001881_01165	349741.Amuc_0767	2.88e-107	317.0	COG1259@1|root,COG1259@2|Bacteria,46SW6@74201|Verrucomicrobia,2IUQJ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Bifunctional nuclease	-	-	-	ko:K08999	-	-	-	-	ko00000	-	-	-	DNase-RNase
MGYG000001881_01166	349741.Amuc_0767	2.88e-107	317.0	COG1259@1|root,COG1259@2|Bacteria,46SW6@74201|Verrucomicrobia,2IUQJ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Bifunctional nuclease	-	-	-	ko:K08999	-	-	-	-	ko00000	-	-	-	DNase-RNase
MGYG000001881_02017	349741.Amuc_0915	0.0	1499.0	COG0557@1|root,COG0557@2|Bacteria,46U8T@74201|Verrucomicrobia,2ITHQ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	K	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs	rnr	-	-	ko:K12573	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03016,ko03019	-	-	-	OB_RNB,RNB,S1
MGYG000001881_01664	644282.Deba_1595	2.59e-72	242.0	COG4373@1|root,COG4373@2|Bacteria,1N2KG@1224|Proteobacteria,42QD9@68525|delta/epsilon subdivisions,2WMJN@28221|Deltaproteobacteria	28221|Deltaproteobacteria	S	Mu-like prophage FluMu protein gp28	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_6,Terminase_6C
MGYG000001881_01974	349741.Amuc_1771	1.6e-265	737.0	COG0436@1|root,COG0436@2|Bacteria,46SFZ@74201|Verrucomicrobia,2ITGM@203494|Verrucomicrobiae	203494|Verrucomicrobiae	E	Cys/Met metabolism PLP-dependent enzyme	-	-	-	ko:K10907	-	-	-	-	ko00000,ko01000,ko01007	-	-	-	Aminotran_1_2
MGYG000001881_01411	349741.Amuc_0073	4.23e-184	517.0	COG1179@1|root,COG1179@2|Bacteria,46THP@74201|Verrucomicrobia,2IU4H@203494|Verrucomicrobiae	203494|Verrucomicrobiae	H	ThiF family	-	-	-	ko:K22132	-	-	-	-	ko00000,ko03016	-	-	-	ThiF
MGYG000001881_00063	349741.Amuc_0334	0.0	1832.0	COG0577@1|root,COG0577@2|Bacteria,46XDE@74201|Verrucomicrobia,2IVIV@203494|Verrucomicrobiae	203494|Verrucomicrobiae	V	MacB-like periplasmic core domain	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX,MacB_PCD
MGYG000001881_00822	349741.Amuc_0595	1.56e-145	410.0	COG0204@1|root,COG0204@2|Bacteria,46SYR@74201|Verrucomicrobia,2IUG8@203494|Verrucomicrobiae	203494|Verrucomicrobiae	I	Phosphate acyltransferases	-	-	2.3.1.51	ko:K00655	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R02241,R09381	RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyltransferase
MGYG000001881_01117	349741.Amuc_1294	0.0	1058.0	COG0155@1|root,COG0155@2|Bacteria,46U85@74201|Verrucomicrobia,2ITJ8@203494|Verrucomicrobiae	203494|Verrucomicrobiae	P	Nitrite and sulphite reductase 4Fe-4S domain	-	-	1.8.1.2	ko:K00381	ko00920,ko01100,ko01120,map00920,map01100,map01120	M00176	R00858	RC00065	ko00000,ko00001,ko00002,ko01000	-	-	-	NIR_SIR,NIR_SIR_ferr
MGYG000001881_02076	349741.Amuc_0970	0.0	1343.0	COG4146@1|root,COG4146@2|Bacteria,46UV3@74201|Verrucomicrobia,2ITNB@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Sodium:solute symporter family	-	-	-	ko:K03307	-	-	-	-	ko00000	2.A.21	-	-	SSF
MGYG000001881_01643	349741.Amuc_0106	1.21e-286	783.0	COG1680@1|root,COG1680@2|Bacteria,46VB9@74201|Verrucomicrobia,2IWNM@203494|Verrucomicrobiae	203494|Verrucomicrobiae	V	Beta-lactamase	-	-	-	-	-	-	-	-	-	-	-	-	Beta-lactamase
MGYG000001881_02150	349741.Amuc_0946	1.05e-117	338.0	COG0693@1|root,COG0693@2|Bacteria,46Z1W@74201|Verrucomicrobia,2IUW2@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	DJ-1/PfpI family	-	-	3.5.1.124	ko:K03152	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	DJ-1_PfpI
MGYG000001881_02188	349741.Amuc_2016	3.11e-152	441.0	COG2145@1|root,COG2145@2|Bacteria	2|Bacteria	H	Catalyzes the phosphorylation of the hydroxyl group of 4-methyl-5-beta-hydroxyethylthiazole (THZ)	thiM	-	2.7.1.50	ko:K00878	ko00730,ko01100,map00730,map01100	M00127	R04448	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	HK,TMP-TENI
MGYG000001881_00795	349741.Amuc_0620	0.0	1148.0	COG0171@1|root,COG0388@1|root,COG0171@2|Bacteria,COG0388@2|Bacteria,46S9D@74201|Verrucomicrobia,2IUJE@203494|Verrucomicrobiae	203494|Verrucomicrobiae	H	NAD synthase	-	-	6.3.5.1	ko:K01950	ko00760,ko01100,map00760,map01100	M00115	R00257	RC00010,RC00100	ko00000,ko00001,ko00002,ko01000	-	-	-	CN_hydrolase,NAD_synthase
MGYG000001881_02198	349741.Amuc_0956	0.0	1162.0	COG0532@1|root,COG0532@2|Bacteria,46S8V@74201|Verrucomicrobia,2ITNN@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex	infB	-	-	ko:K02519	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	GTP_EFTU,IF-2,IF2_N
MGYG000001881_00702	349741.Amuc_1091	0.0	895.0	COG1858@1|root,COG1858@2|Bacteria,46U0N@74201|Verrucomicrobia,2IUGP@203494|Verrucomicrobiae	203494|Verrucomicrobiae	P	Di-haem cytochrome c peroxidase	-	-	1.11.1.5	ko:K00428	-	-	-	-	ko00000,ko01000	-	-	-	B_lectin,CCP_MauG,Cytochrom_C,DUF5011,Haem_bd,Laminin_G_3
MGYG000001881_01835	349741.Amuc_0200	2.59e-97	283.0	COG0346@1|root,COG0346@2|Bacteria,46VJH@74201|Verrucomicrobia,2IVW3@203494|Verrucomicrobiae	203494|Verrucomicrobiae	E	Glyoxalase-like domain	-	-	5.1.99.1	ko:K05606	ko00280,ko00630,ko00640,ko00720,ko01100,ko01120,ko01200,map00280,map00630,map00640,map00720,map01100,map01120,map01200	M00373,M00375,M00376,M00741	R02765,R09979	RC00780,RC02739	ko00000,ko00001,ko00002,ko01000	-	-	-	Glyoxalase_4
MGYG000001881_00350	349741.Amuc_1448	1.27e-305	833.0	COG1364@1|root,COG1364@2|Bacteria,46SEP@74201|Verrucomicrobia,2ITT9@203494|Verrucomicrobiae	203494|Verrucomicrobiae	E	Catalyzes two activities which are involved in the cyclic version of arginine biosynthesis the synthesis of N- acetylglutamate from glutamate and acetyl-CoA as the acetyl donor, and of ornithine by transacetylation between N(2)-acetylornithine and glutamate	argJ	-	2.3.1.1,2.3.1.35	ko:K00620	ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230	M00028	R00259,R02282	RC00004,RC00064	ko00000,ko00001,ko00002,ko01000	-	-	-	ArgJ
MGYG000001881_00633	349741.Amuc_1881	2.1e-160	450.0	2DDRS@1|root,2ZJ0Y@2|Bacteria	2|Bacteria	S	Protein of unknown function (DUF4230)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4230
MGYG000001881_01134	349741.Amuc_0738	0.0	1001.0	COG0518@1|root,COG0519@1|root,COG0518@2|Bacteria,COG0519@2|Bacteria,46SIW@74201|Verrucomicrobia,2ITUH@203494|Verrucomicrobiae	203494|Verrucomicrobiae	F	GMP synthase C terminal domain	-	-	6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase,GMP_synt_C,NAD_synthase
MGYG000001881_00138	349741.Amuc_0400	5.52e-200	555.0	COG1624@1|root,COG1624@2|Bacteria,46SSQ@74201|Verrucomicrobia,2IU56@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	DisA bacterial checkpoint controller nucleotide-binding	-	-	-	-	-	-	-	-	-	-	-	-	DisA_N
MGYG000001881_00029	349741.Amuc_0288	2.47e-170	479.0	COG0382@1|root,COG0382@2|Bacteria	2|Bacteria	H	Catalyzes the prenylation of para-hydroxybenzoate (PHB) with an all-trans polyprenyl group. Mediates the second step in the final reaction sequence of ubiquinone-8 (UQ-8) biosynthesis, which is the condensation of the polyisoprenoid side chain with PHB, generating the first membrane-bound Q intermediate 3- octaprenyl-4-hydroxybenzoate	-	-	2.5.1.39	ko:K03179	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00117	R05000,R05615	RC00209,RC02895	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	UbiA
MGYG000001881_01135	1105031.HMPREF1141_1953	1.65e-212	594.0	COG0270@1|root,COG0270@2|Bacteria,1TS3G@1239|Firmicutes,249Q9@186801|Clostridia,36GET@31979|Clostridiaceae	186801|Clostridia	H	PFAM C-5 cytosine-specific DNA methylase	dcm	-	2.1.1.37	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	R04858	RC00003,RC00332	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	-	-	-	AbiEi_4,DNA_methylase,HTH_3,Vsr
MGYG000001881_02138	349741.Amuc_0096	7.98e-109	320.0	COG1734@1|root,COG1734@2|Bacteria,46SVY@74201|Verrucomicrobia,2IUEF@203494|Verrucomicrobiae	203494|Verrucomicrobiae	T	Prokaryotic dksA/traR C4-type zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	zf-dskA_traR
MGYG000001881_00103	349741.Amuc_0363	5.54e-179	501.0	COG0300@1|root,COG0300@2|Bacteria,46V6A@74201|Verrucomicrobia,2IUAY@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Enoyl-(Acyl carrier protein) reductase	-	-	-	ko:K07124	-	-	-	-	ko00000	-	-	-	adh_short
