#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000106_02789	565653.EGBG_02974	9.69e-72	216.0	COG0594@1|root,COG0594@2|Bacteria,1VA78@1239|Firmicutes,4HKG6@91061|Bacilli,4B315@81852|Enterococcaceae	91061|Bacilli	J	RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme	rnpA	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004526,GO:0004540,GO:0004549,GO:0005488,GO:0005575,GO:0006139,GO:0006396,GO:0006399,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0030677,GO:0031123,GO:0031404,GO:0032991,GO:0033204,GO:0034414,GO:0034470,GO:0034641,GO:0034660,GO:0042301,GO:0042779,GO:0042780,GO:0042781,GO:0043167,GO:0043168,GO:0043170,GO:0043199,GO:0043628,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:0140098,GO:0140101,GO:1901360,GO:1901363,GO:1901681,GO:1902494,GO:1902555,GO:1905267,GO:1905348,GO:1990904	3.1.26.5	ko:K03536	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Ribonuclease_P
MGYG000000106_02757	565653.EGBG_02827	2.88e-125	357.0	COG1595@1|root,COG1595@2|Bacteria,1VG7U@1239|Firmicutes,4HNKD@91061|Bacilli,4B1S2@81852|Enterococcaceae	91061|Bacilli	K	Sigma-70 region 2	comX	-	-	ko:K03088,ko:K03091,ko:K12296	ko02020,ko02024,map02020,map02024	-	-	-	ko00000,ko00001,ko03000,ko03021	-	-	-	GerE,HTH_16,Sigma70_ECF,Sigma70_r2,Sigma70_r4_2
MGYG000000106_02917	565653.EGBG_03012	0.0	1001.0	COG2723@1|root,COG2723@2|Bacteria,1TP19@1239|Firmicutes,4I34C@91061|Bacilli,4B4SJ@81852|Enterococcaceae	91061|Bacilli	G	Glycosyl hydrolase family 1	-	-	3.2.1.86	ko:K01223	ko00010,ko00500,map00010,map00500	-	R00839,R05133,R05134	RC00049,RC00171,RC00714	ko00000,ko00001,ko01000	-	GT1	-	Glyco_hydro_1
MGYG000000106_03001	565653.EGBG_02443	0.0	932.0	COG3104@1|root,COG3104@2|Bacteria,1TP81@1239|Firmicutes,4HAF2@91061|Bacilli,4B0SG@81852|Enterococcaceae	91061|Bacilli	U	POT family	dtpT	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K03305	-	-	-	-	ko00000	2.A.17	-	-	PTR2
MGYG000000106_02969	565653.EGBG_02410	2.27e-64	196.0	29GWJ@1|root,303UA@2|Bacteria,1TV9B@1239|Firmicutes,4I8TE@91061|Bacilli,4B376@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_03044	1139219.I569_02329	7.5e-17	75.5	2BMMF@1|root,32G6J@2|Bacteria,1U050@1239|Firmicutes,4I9FA@91061|Bacilli,4B46S@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_03012	565653.EGBG_02453	6.41e-153	429.0	COG2094@1|root,COG2094@2|Bacteria,1V1E6@1239|Firmicutes,4HG5E@91061|Bacilli,4B035@81852|Enterococcaceae	91061|Bacilli	L	Belongs to the DNA glycosylase MPG family	yxlJ	GO:0003674,GO:0003824,GO:0003905,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0140097,GO:1901360	3.2.2.21	ko:K03652	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Pur_DNA_glyco
MGYG000000106_02980	565653.EGBG_02421	7.94e-78	232.0	COG4980@1|root,COG4980@2|Bacteria,1VM8M@1239|Firmicutes,4HR25@91061|Bacilli,4B5WH@81852|Enterococcaceae	91061|Bacilli	S	YtxH-like protein	-	-	-	-	-	-	-	-	-	-	-	-	YtxH
MGYG000000106_02735	1291743.LOSG293_540050	4.04e-07	53.5	29PVN@1|root,30ATX@2|Bacteria,1U73P@1239|Firmicutes,4IGY6@91061|Bacilli,3F8XP@33958|Lactobacillaceae	91061|Bacilli	S	Bacterial mobilisation protein (MobC)	-	-	-	-	-	-	-	-	-	-	-	-	MobC
MGYG000000106_01807	565655.ECBG_01852	1.14e-231	637.0	COG1940@1|root,COG1940@2|Bacteria,1TPKW@1239|Firmicutes,4HBAU@91061|Bacilli,4AZ7R@81852|Enterococcaceae	91061|Bacilli	G	ROK family	glcK	GO:0003674,GO:0003824,GO:0004340,GO:0004396,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019200,GO:0019637,GO:0044237,GO:0044238,GO:0044262,GO:0044424,GO:0044464,GO:0046835,GO:0051156,GO:0071704,GO:1901135	2.7.1.2	ko:K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200	M00001,M00549	R00299,R01600,R01786	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	iSB619.SA_RS07790	DUF910,ROK
MGYG000000106_01526	565653.EGBG_01462	0.0	1269.0	COG0768@1|root,COG0768@2|Bacteria,1TQHY@1239|Firmicutes,4H9MT@91061|Bacilli,4AZY9@81852|Enterococcaceae	91061|Bacilli	M	NTF2-like N-terminal transpeptidase domain	-	-	-	ko:K18149,ko:K21467	ko00550,ko01501,map00550,map01501	-	-	-	ko00000,ko00001,ko01011	-	-	-	MecA_N,PBP_dimer,Transpeptidase
MGYG000000106_00875	565653.EGBG_02868	2.39e-187	521.0	COG1806@1|root,COG1806@2|Bacteria,1TPG0@1239|Firmicutes,4HB0Q@91061|Bacilli,4B04D@81852|Enterococcaceae	91061|Bacilli	F	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the pyruvate, phosphate dikinase (PPDK) by catalyzing its phosphorylation dephosphorylation	-	-	2.7.11.33,2.7.4.28	ko:K09773	-	-	-	-	ko00000,ko01000	-	-	-	Kinase-PPPase
MGYG000000106_00430	565653.EGBG_00278	5.05e-171	477.0	COG0745@1|root,COG0745@2|Bacteria,1V0JV@1239|Firmicutes,4HW8K@91061|Bacilli,4AZBV@81852|Enterococcaceae	91061|Bacilli	K	Transcriptional regulatory protein, C terminal	-	-	-	-	-	-	-	-	-	-	-	-	Response_reg,Trans_reg_C
MGYG000000106_03027	565653.EGBG_02670	0.0	912.0	COG0477@1|root,COG2814@2|Bacteria,1TPRN@1239|Firmicutes,4HBXJ@91061|Bacilli,4B0N2@81852|Enterococcaceae	91061|Bacilli	U	Sugar (and other) transporter	ydiC1	-	-	-	-	-	-	-	-	-	-	-	MFS_1,MFS_1_like,MFS_3,Sugar_tr
MGYG000000106_02752	565653.EGBG_02832	2.89e-316	860.0	COG0612@1|root,COG0612@2|Bacteria,1TP5I@1239|Firmicutes,4H9YG@91061|Bacilli,4B0FI@81852|Enterococcaceae	91061|Bacilli	S	Insulinase (Peptidase family M16)	ymfH	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M16,Peptidase_M16_C
MGYG000000106_01494	1158606.I579_02252	0.0	1189.0	COG1217@1|root,COG1217@2|Bacteria,1TQ5Y@1239|Firmicutes,4HAQ6@91061|Bacilli,4B0H6@81852|Enterococcaceae	91061|Bacilli	T	GTP-binding protein TypA	typA	-	-	ko:K06207	-	-	-	-	ko00000	-	-	-	EFG_C,EFG_II,GTP_EFTU,GTP_EFTU_D2
MGYG000000106_01285	565653.EGBG_01708	4.73e-66	200.0	COG0640@1|root,COG0640@2|Bacteria,1VEER@1239|Firmicutes,4HPIB@91061|Bacilli,4B2P5@81852|Enterococcaceae	91061|Bacilli	K	helix_turn_helix, Arsenical Resistance Operon Repressor	arsR	-	-	ko:K03892	-	-	-	-	ko00000,ko03000	-	-	-	HTH_5
MGYG000000106_01666	1104325.M7W_2443	2.13e-87	258.0	COG1393@1|root,COG1393@2|Bacteria,1V3QC@1239|Firmicutes,4HH0I@91061|Bacilli,4B2BN@81852|Enterococcaceae	91061|Bacilli	K	Interferes with activator-stimulated transcription by interaction with the RNA polymerase alpha-CTD. May function to globally reduce transcription of genes involved in growth- and development-promoting processes and to increase transcription of genes involved in thiol homeostasis, during periods of extreme stress	spxA	-	-	ko:K16509	-	-	-	-	ko00000	-	-	-	ArsC
MGYG000000106_01638	565653.EGBG_01348	2.67e-134	382.0	COG0517@1|root,COG0517@2|Bacteria,1TR5G@1239|Firmicutes,4H9ZA@91061|Bacilli,4B02P@81852|Enterococcaceae	91061|Bacilli	S	Domain in cystathionine beta-synthase and other proteins.	-	-	-	-	-	-	-	-	-	-	-	-	CBS
MGYG000000106_01774	565653.EGBG_01204	5.04e-74	224.0	2EGZM@1|root,33ARR@2|Bacteria,1VNS7@1239|Firmicutes,4HSZW@91061|Bacilli,4B2T0@81852|Enterococcaceae	91061|Bacilli	S	Domain of unknown function (DUF4828)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4828
MGYG000000106_02299	1300150.EMQU_2010	3.54e-86	273.0	28R38@1|root,2ZDHP@2|Bacteria,1U0GD@1239|Firmicutes,4I9UF@91061|Bacilli,4B4QK@81852|Enterococcaceae	91061|Bacilli	S	Bacterial protein of unknown function (DUF916)	-	-	-	-	-	-	-	-	-	-	-	-	DUF916
MGYG000000106_02298	1300150.EMQU_2010	3.54e-86	273.0	28R38@1|root,2ZDHP@2|Bacteria,1U0GD@1239|Firmicutes,4I9UF@91061|Bacilli,4B4QK@81852|Enterococcaceae	91061|Bacilli	S	Bacterial protein of unknown function (DUF916)	-	-	-	-	-	-	-	-	-	-	-	-	DUF916
MGYG000000106_00369	565653.EGBG_00214	5.87e-200	555.0	COG1175@1|root,COG1175@2|Bacteria,1TPMR@1239|Firmicutes,4HB1J@91061|Bacilli,4B4TQ@81852|Enterococcaceae	91061|Bacilli	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K10189	ko02010,map02010	M00199	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.4	-	-	BPD_transp_1
MGYG000000106_02569	565653.EGBG_00872	1.08e-111	321.0	COG1327@1|root,COG1327@2|Bacteria,1V3JA@1239|Firmicutes,4HGXA@91061|Bacilli,4B0EG@81852|Enterococcaceae	91061|Bacilli	K	Negatively regulates transcription of bacterial ribonucleotide reductase nrd genes and operons by binding to NrdR- boxes	nrdR	-	-	ko:K07738	-	-	-	-	ko00000,ko03000	-	-	-	ATP-cone,TFIIS_C
MGYG000000106_01616	1158606.I579_01563	5.9e-70	211.0	COG3870@1|root,COG3870@2|Bacteria,1V6NI@1239|Firmicutes,4HIHA@91061|Bacilli,4B2QB@81852|Enterococcaceae	91061|Bacilli	S	Cyclic-di-AMP receptor	yaaQ	-	-	-	-	-	-	-	-	-	-	-	CdAMP_rec
MGYG000000106_00498	565664.EFXG_02666	7.85e-20	84.7	29JNU@1|root,306K4@2|Bacteria,1TZXZ@1239|Firmicutes,4I97G@91061|Bacilli,4B3VB@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_00459	1140001.I571_00541	4.64e-171	478.0	COG2944@1|root,COG2944@2|Bacteria,1VJJR@1239|Firmicutes,4IF7Z@91061|Bacilli,4B082@81852|Enterococcaceae	91061|Bacilli	K	Helix-turn-helix	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
MGYG000000106_02819	565664.EFXG_02168	0.0	2031.0	COG0610@1|root,COG0610@2|Bacteria,1TP7S@1239|Firmicutes,4HB5A@91061|Bacilli,4B0SU@81852|Enterococcaceae	91061|Bacilli	V	Subunit R is required for both nuclease and ATPase activities, but not for modification	hsdR	-	3.1.21.3	ko:K01153	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	EcoR124_C,HSDR_N,ResIII
MGYG000000106_00758	1201292.DR75_2242	3.95e-65	198.0	COG0198@1|root,COG0198@2|Bacteria,1V9ZQ@1239|Firmicutes,4HKH9@91061|Bacilli,4B2Y9@81852|Enterococcaceae	91061|Bacilli	J	One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit	rplX	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02895	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	KOW,ribosomal_L24
MGYG000000106_01768	565655.ECBG_01892	6.75e-67	203.0	COG1447@1|root,COG1447@2|Bacteria,1VEGE@1239|Firmicutes,4HM37@91061|Bacilli,4B2YG@81852|Enterococcaceae	91061|Bacilli	G	PTS system, Lactose/Cellobiose specific IIA subunit	-	-	2.7.1.196,2.7.1.205	ko:K02759	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.3.2	-	-	PTS_IIA
MGYG000000106_02465	565655.ECBG_00994	3.1e-288	789.0	COG2233@1|root,COG2233@2|Bacteria,1TQKX@1239|Firmicutes,4HAEU@91061|Bacilli,4B021@81852|Enterococcaceae	91061|Bacilli	F	Permease family	pyrP	-	-	ko:K02824	-	-	-	-	ko00000,ko02000	2.A.40.1.1,2.A.40.1.2	-	-	Xan_ur_permease
MGYG000000106_00784	565655.ECBG_01373	6.35e-164	459.0	COG0813@1|root,COG0813@2|Bacteria,1TQPG@1239|Firmicutes,4HADM@91061|Bacilli,4AZND@81852|Enterococcaceae	91061|Bacilli	F	Phosphorylase superfamily	deoD	-	2.4.2.1	ko:K03784	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R01561,R01863,R01969,R02147,R02294,R02295,R02297,R02484,R02557,R02748,R08368,R10244	RC00033,RC00063,RC00122	ko00000,ko00001,ko01000	-	-	-	PNP_UDP_1
MGYG000000106_00731	565655.ECBG_01428	1.79e-46	149.0	COG0236@1|root,COG0236@2|Bacteria,1VEE3@1239|Firmicutes,4HNQ0@91061|Bacilli,4B3EY@81852|Enterococcaceae	91061|Bacilli	IQ	Carrier of the growing fatty acid chain in fatty acid biosynthesis	acpP	GO:0000035,GO:0000036,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006643,GO:0006644,GO:0006664,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009245,GO:0009247,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016053,GO:0019637,GO:0019752,GO:0019842,GO:0031177,GO:0032787,GO:0033218,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044620,GO:0046394,GO:0046467,GO:0046493,GO:0048037,GO:0051192,GO:0071704,GO:0072330,GO:0072341,GO:0090407,GO:0140104,GO:1901135,GO:1901137,GO:1901269,GO:1901271,GO:1901576,GO:1903509	-	ko:K02078	-	-	-	-	ko00000,ko00001	-	-	-	PP-binding
MGYG000000106_02217	565655.ECBG_00661	2.82e-193	536.0	COG1117@1|root,COG1117@2|Bacteria,1TP1M@1239|Firmicutes,4HAB1@91061|Bacilli,4B0YG@81852|Enterococcaceae	91061|Bacilli	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system	pstB2	-	3.6.3.27	ko:K02036	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.7	-	-	ABC_tran
MGYG000000106_00691	565655.ECBG_01474	0.0	1068.0	COG1653@1|root,COG1653@2|Bacteria,1TQ1D@1239|Firmicutes,4HC43@91061|Bacilli,4AZS1@81852|Enterococcaceae	91061|Bacilli	G	ABC transporter substrate-binding protein	-	-	-	ko:K17318	ko02010,map02010	M00603	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.29,3.A.1.1.9	-	-	SBP_bac_8
MGYG000000106_02623	565655.ECBG_00823	9.46e-236	649.0	COG0391@1|root,COG0391@2|Bacteria,1TPNV@1239|Firmicutes,4HA0Z@91061|Bacilli,4B075@81852|Enterococcaceae	91061|Bacilli	S	Required for morphogenesis under gluconeogenic growth conditions	yvcK	-	-	-	-	-	-	-	-	-	-	-	UPF0052
MGYG000000106_02407	565655.ECBG_01065	3.38e-169	473.0	COG1126@1|root,COG1126@2|Bacteria,1TNYD@1239|Firmicutes,4H9WY@91061|Bacilli,4B136@81852|Enterococcaceae	91061|Bacilli	E	ATPases associated with a variety of cellular activities	glnQ	-	-	ko:K10041	ko02010,map02010	M00228	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.3	-	-	ABC_tran
MGYG000000106_00002	565655.ECBG_02313	0.0	1179.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,4HA3S@91061|Bacilli,4B0EE@81852|Enterococcaceae	91061|Bacilli	V	ABC transporter transmembrane region	ndvA	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
MGYG000000106_00825	565655.ECBG_01303	2.41e-297	813.0	COG1455@1|root,COG1455@2|Bacteria,1TP8D@1239|Firmicutes,4HE28@91061|Bacilli,4B67S@81852|Enterococcaceae	91061|Bacilli	U	The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane	pts14C	-	-	ko:K02761	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.3.2	-	-	PTS_EIIC
MGYG000000106_02687	565655.ECBG_02975	8.33e-189	525.0	COG0503@1|root,COG0503@2|Bacteria,1TPN9@1239|Firmicutes,4HB8I@91061|Bacilli,4B17B@81852|Enterococcaceae	91061|Bacilli	F	Bacterial purine repressor, N-terminal	purR	-	-	ko:K09685	-	-	-	-	ko00000,ko03000	-	-	-	Pribosyltran,PuR_N
MGYG000000106_01314	565653.EGBG_01679	2.77e-74	223.0	2EUB0@1|root,33MTD@2|Bacteria,1W3MW@1239|Firmicutes,4HZUX@91061|Bacilli,4B2JU@81852|Enterococcaceae	91061|Bacilli	S	Domain of unknown function (DUF1827)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1827
MGYG000000106_01278	565653.EGBG_01714	2.86e-244	671.0	COG1816@1|root,COG1816@2|Bacteria,1VU4H@1239|Firmicutes,4HV4V@91061|Bacilli,4B6P8@81852|Enterococcaceae	91061|Bacilli	F	Adenosine/AMP deaminase	-	-	3.5.4.4	ko:K01488	ko00230,ko01100,ko05340,map00230,map01100,map05340	-	R01560,R02556	RC00477	ko00000,ko00001,ko01000	-	-	-	A_deaminase
MGYG000000106_01926	565653.EGBG_00328	4.46e-188	523.0	COG1737@1|root,COG1737@2|Bacteria,1V7ZY@1239|Firmicutes,4HQ02@91061|Bacilli,4B48P@81852|Enterococcaceae	91061|Bacilli	K	Helix-turn-helix domain, rpiR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_6
MGYG000000106_02012	565653.EGBG_00437	3.27e-134	381.0	COG5578@1|root,COG5578@2|Bacteria,1VE6A@1239|Firmicutes,4HMBU@91061|Bacilli,4B0PG@81852|Enterococcaceae	91061|Bacilli	S	Protein of unknown function, DUF624	ypcB	-	-	-	-	-	-	-	-	-	-	-	DUF624
MGYG000000106_01092	565653.EGBG_01892	8.42e-55	171.0	2BRVN@1|root,306SM@2|Bacteria,1U0A4@1239|Firmicutes,4I9M6@91061|Bacilli,4B4FN@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_01524	565655.ECBG_02142	7.96e-54	172.0	29JDY@1|root,306BE@2|Bacteria,1TZHJ@1239|Firmicutes,4I8S8@91061|Bacilli,4B34W@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_01838	565653.EGBG_01137	4.53e-45	145.0	COG1141@1|root,COG1141@2|Bacteria,1VPGP@1239|Firmicutes,4HRAN@91061|Bacilli,4B3WC@81852|Enterococcaceae	91061|Bacilli	C	4Fe-4S single cluster domain of Ferredoxin I	fer	-	-	ko:K05337	-	-	-	-	ko00000	-	-	-	Fer4_13,Fer4_15
MGYG000000106_03005	565653.EGBG_02446	0.0	1298.0	COG3158@1|root,COG3158@2|Bacteria,1TRUQ@1239|Firmicutes,4HA8Z@91061|Bacilli,4B0Y4@81852|Enterococcaceae	91061|Bacilli	P	Transport of potassium into the cell	kup	-	-	ko:K03549	-	-	-	-	ko00000,ko02000	2.A.72	-	-	K_trans
MGYG000000106_02058	565653.EGBG_00483	5.57e-247	677.0	COG0078@1|root,COG0078@2|Bacteria,1TPF2@1239|Firmicutes,4H9X8@91061|Bacilli,4B0Y3@81852|Enterococcaceae	91061|Bacilli	E	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline	argF	GO:0000050,GO:0003674,GO:0003824,GO:0004585,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006591,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016740,GO:0016741,GO:0016743,GO:0019627,GO:0019752,GO:0034641,GO:0042450,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.1.3.3	ko:K00611	ko00220,ko01100,ko01110,ko01130,ko01230,map00220,map01100,map01110,map01130,map01230	M00029,M00844	R01398	RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N
MGYG000000106_02629	565653.EGBG_00810	0.0	1351.0	COG0765@1|root,COG0834@1|root,COG0765@2|Bacteria,COG0834@2|Bacteria,1TQUG@1239|Firmicutes,4HAJ5@91061|Bacilli,4B00R@81852|Enterococcaceae	91061|Bacilli	P	Bacterial periplasmic substrate-binding proteins	glnP	-	-	ko:K02029,ko:K02030,ko:K10036	ko02010,map02010	M00227,M00236	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3,3.A.1.3.2	-	-	BPD_transp_1,SBP_bac_3
MGYG000000106_02638	565653.EGBG_00801	3.1e-218	602.0	COG0031@1|root,COG0031@2|Bacteria,1TP30@1239|Firmicutes,4HAMU@91061|Bacilli,4AZKG@81852|Enterococcaceae	91061|Bacilli	E	Pyridoxal-phosphate dependent enzyme	mccA	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0004122,GO:0004124,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006534,GO:0006535,GO:0006563,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008284,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0016829,GO:0016835,GO:0016836,GO:0016846,GO:0019344,GO:0019752,GO:0019842,GO:0030170,GO:0036094,GO:0042127,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0048037,GO:0048518,GO:0048522,GO:0050662,GO:0050789,GO:0050794,GO:0065007,GO:0070279,GO:0071704,GO:0080146,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.5.1.134,2.5.1.47	ko:K01738,ko:K17216	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230	M00021,M00609	R00897,R03601,R04859,R10305	RC00020,RC00069,RC02814,RC02821	ko00000,ko00001,ko00002,ko01000	-	-	iSB619.SA_RS02385	Methyltransf_25,PALP
MGYG000000106_02329	565653.EGBG_00766	1.2e-157	441.0	COG1057@1|root,COG1057@2|Bacteria,1V3SK@1239|Firmicutes,4HGXK@91061|Bacilli,4AZN3@81852|Enterococcaceae	91061|Bacilli	H	Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD)	nadD	GO:0000309,GO:0003674,GO:0003824,GO:0004515,GO:0006082,GO:0006139,GO:0006520,GO:0006531,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009066,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019355,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0019752,GO:0034627,GO:0034628,GO:0034641,GO:0034654,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046483,GO:0046496,GO:0051186,GO:0051188,GO:0055086,GO:0070566,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.7.7.18	ko:K00969	ko00760,ko01100,map00760,map01100	M00115	R00137,R03005	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_like,HD
